objectid,filename,title,creator,date,source,identifier,type,format
gbby-45g370,http://archives.nd.edu/Bagby/GBBY-45g370.jpg,GBBY 45G/370: Knute Rockne on Sidelines - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g370.jpg,gbby-45g370,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g371,http://archives.nd.edu/Bagby/GBBY-45g371.jpg,GBBY 45G/371: Knute Rockne - watching a Football Scrimmage - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g371.jpg,gbby-45g371,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g372,http://archives.nd.edu/Bagby/GBBY-45g372.jpg,GBBY 45G/372: Knute Rockne - watching a Football Scrimmage - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g372.jpg,gbby-45g372,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g373,http://archives.nd.edu/Bagby/GBBY-45g373.jpg,GBBY 45G/373: Knute Rockne - watching a Football Scrimmage - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g373.jpg,gbby-45g373,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g374,http://archives.nd.edu/Bagby/GBBY-45g374.jpg,GBBY 45G/374: Knute Rockne - watching a Football Scrimmage - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g374.jpg,gbby-45g374,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g375,http://archives.nd.edu/Bagby/GBBY-45g375.jpg,GBBY 45G/375: Knute Rockne - watching a Football Scrimmage - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g375.jpg,gbby-45g375,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g376,http://archives.nd.edu/Bagby/GBBY-45g376.jpg,GBBY 45G/376: Knute Rockne - watching a Football Scrimmage - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g376.jpg,gbby-45g376,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g377,http://archives.nd.edu/Bagby/GBBY-45g377.jpg,GBBY 45G/377: Knute Rockne - at Practice - Cartier Field Stands in Background - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g377.jpg,gbby-45g377,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g378,http://archives.nd.edu/Bagby/GBBY-45g378.jpg,GBBY 45G/378: Knute Rockne - at Practice with view of Cartier Field - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g378.jpg,gbby-45g378,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g379,http://archives.nd.edu/Bagby/GBBY-45g379.jpg,GBBY 45G/379: Knute Rockne - at Practice with entire Team - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g379.jpg,gbby-45g379,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g380,http://archives.nd.edu/Bagby/GBBY-45g380.jpg,GBBY 45G/380: Knute Rockne - at Practice with entire Team - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g380.jpg,gbby-45g380,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g381,http://archives.nd.edu/Bagby/GBBY-45g381.jpg,GBBY 45G/381: Knute Rockne - at Practice with entire Team [Freshman or Sophomore Hall] - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g381.jpg,gbby-45g381,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g382,http://archives.nd.edu/Bagby/GBBY-45g382.jpg,GBBY 45G/382: Knute Rockne - at Practice with Unidentified Players - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g382.jpg,gbby-45g382,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g383,http://archives.nd.edu/Bagby/GBBY-45g383.jpg,GBBY 45G/383: Knute Rockne - at Practice with Joe Savoldi - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g383.jpg,gbby-45g383,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g384,http://archives.nd.edu/Bagby/GBBY-45g384.jpg,GBBY 45G/384: Knute Rockne - at Practice with Joe Savoldi - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g384.jpg,gbby-45g384,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g385,http://archives.nd.edu/Bagby/GBBY-45g385.jpg,GBBY 45G/385: Knute Rockne - at Practice with Unidentified Players - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g385.jpg,gbby-45g385,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g386,http://archives.nd.edu/Bagby/GBBY-45g386.jpg,GBBY 45G/386: Knute Rockne - at Practice with Players - Coaching a Scrimmage - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g386.jpg,gbby-45g386,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g387,http://archives.nd.edu/Bagby/GBBY-45g387.jpg,GBBY 45G/387: Knute Rockne - at Practice with Hunk Anderson (Coach) - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g387.jpg,gbby-45g387,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g388,http://archives.nd.edu/Bagby/GBBY-45g388.jpg,GBBY 45G/388: Knute Rockne - at Practice in Coaching Tower - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g388.jpg,gbby-45g388,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g389,http://archives.nd.edu/Bagby/GBBY-45g389.jpg,GBBY 45G/389: Knute Rockne with Babe Ruth - c1926,University of Notre Dame Archives,1926,http://archives.nd.edu/Bagby/GBBY-45g389.jpg,gbby-45g389,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g390,http://archives.nd.edu/Bagby/GBBY-45g390.jpg,GBBY 45G/390: Knute Rockne with unidentified Men - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g390.jpg,gbby-45g390,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g391,http://archives.nd.edu/Bagby/GBBY-45g391.jpg,GBBY 45G/391: Knute Rockne with unidentified Men - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g391.jpg,gbby-45g391,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g392,http://archives.nd.edu/Bagby/GBBY-45g392.jpg,"GBBY 45G/392: Christy Walsh, Fielding Yost, and Unidentified Men on a Train Platform - c1920s",University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g392.jpg,gbby-45g392,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g393,http://archives.nd.edu/Bagby/GBBY-45g393.jpg,GBBY 45G/393: Knute Rockne with other Coaches? - Coaching School? - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g393.jpg,gbby-45g393,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g394,http://archives.nd.edu/Bagby/GBBY-45g394.jpg,GBBY 45G/394: Knute Rockne with a boy buying a newspaper - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g394.jpg,gbby-45g394,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g395,http://archives.nd.edu/Bagby/GBBY-45g395.jpg,GBBY 45G/395: Knute Rockne buying a newspaper - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g395.jpg,gbby-45g395,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g396,http://archives.nd.edu/Bagby/GBBY-45g396.jpg,GBBY 45G/396: Knute Rockne as Track Coach - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g396.jpg,gbby-45g396,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g397,http://archives.nd.edu/Bagby/GBBY-45g397.jpg,GBBY 45G/397: Knute Rockne as Track Coach - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-45g397.jpg,gbby-45g397,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g398,http://archives.nd.edu/Bagby/GBBY-45g398.jpg,"GBBY 45G/398: Knute Rockne Funeral: Exterior, Sacred Heart Church Basilica - 1931",University of Notre Dame Archives,1931,http://archives.nd.edu/Bagby/GBBY-45g398.jpg,gbby-45g398,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g399,http://archives.nd.edu/Bagby/GBBY-45g399.jpg,GBBY 45G/399: Knute Rockne Funeral: Graveside Ceremony - 1931,University of Notre Dame Archives,1931,http://archives.nd.edu/Bagby/GBBY-45g399.jpg,gbby-45g399,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g400,http://archives.nd.edu/Bagby/GBBY-45g400.jpg,GBBY 45G/400: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g400.jpg,gbby-45g400,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g401,http://archives.nd.edu/Bagby/GBBY-45g401.jpg,GBBY 45G/401: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g401.jpg,gbby-45g401,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g402,http://archives.nd.edu/Bagby/GBBY-45g402.jpg,GBBY 45G/402: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g402.jpg,gbby-45g402,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g403,http://archives.nd.edu/Bagby/GBBY-45g403.jpg,GBBY 45G/403: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g403.jpg,gbby-45g403,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g404,http://archives.nd.edu/Bagby/GBBY-45g404.jpg,GBBY 45G/404: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g404.jpg,gbby-45g404,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g405,http://archives.nd.edu/Bagby/GBBY-45g405.jpg,GBBY 45G/405: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g405.jpg,gbby-45g405,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g406,http://archives.nd.edu/Bagby/GBBY-45g406.jpg,GBBY 45G/406: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g406.jpg,gbby-45g406,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g407,http://archives.nd.edu/Bagby/GBBY-45g407.jpg,GBBY 45G/407: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g407.jpg,gbby-45g407,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g408,http://archives.nd.edu/Bagby/GBBY-45g408.jpg,GBBY 45G/408: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g408.jpg,gbby-45g408,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g409,http://archives.nd.edu/Bagby/GBBY-45g409.jpg,GBBY 45G/409: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g409.jpg,gbby-45g409,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g410,http://archives.nd.edu/Bagby/GBBY-45g410.jpg,GBBY 45G/410: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g410.jpg,gbby-45g410,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g411,http://archives.nd.edu/Bagby/GBBY-45g411.jpg,GBBY 45G/411: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g411.jpg,gbby-45g411,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g412,http://archives.nd.edu/Bagby/GBBY-45g412.jpg,GBBY 45G/412: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g412.jpg,gbby-45g412,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g413,http://archives.nd.edu/Bagby/GBBY-45g413.jpg,GBBY 45G/413: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g413.jpg,gbby-45g413,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g414,http://archives.nd.edu/Bagby/GBBY-45g414.jpg,GBBY 45G/414: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g414.jpg,gbby-45g414,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g415,http://archives.nd.edu/Bagby/GBBY-45g415.jpg,GBBY 45G/415: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g415.jpg,gbby-45g415,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g416,http://archives.nd.edu/Bagby/GBBY-45g416.jpg,GBBY 45G/416: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g416.jpg,gbby-45g416,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g417,http://archives.nd.edu/Bagby/GBBY-45g417.jpg,GBBY 45G/417: Baseball Player - Posed Action - Unidentified - c1930s,University of Notre Dame Archives,1930s,http://archives.nd.edu/Bagby/GBBY-45g417.jpg,gbby-45g417,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g432,http://archives.nd.edu/Bagby/GBBY-45g432.jpg,GBBY 45G/432: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g432.jpg,gbby-45g432,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g433,http://archives.nd.edu/Bagby/GBBY-45g433.jpg,GBBY 45G/433: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g433.jpg,gbby-45g433,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g434,http://archives.nd.edu/Bagby/GBBY-45g434.jpg,GBBY 45G/434: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g434.jpg,gbby-45g434,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g435,http://archives.nd.edu/Bagby/GBBY-45g435.jpg,GBBY 45G/435: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g435.jpg,gbby-45g435,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g436,http://archives.nd.edu/Bagby/GBBY-45g436.jpg,GBBY 45G/436: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g436.jpg,gbby-45g436,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g437,http://archives.nd.edu/Bagby/GBBY-45g437.jpg,GBBY 45G/437: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g437.jpg,gbby-45g437,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g438,http://archives.nd.edu/Bagby/GBBY-45g438.jpg,GBBY 45G/438: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g438.jpg,gbby-45g438,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g439,http://archives.nd.edu/Bagby/GBBY-45g439.jpg,GBBY 45G/439: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g439.jpg,gbby-45g439,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g440,http://archives.nd.edu/Bagby/GBBY-45g440.jpg,GBBY 45G/440: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g440.jpg,gbby-45g440,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g441,http://archives.nd.edu/Bagby/GBBY-45g441.jpg,GBBY 45G/441: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g441.jpg,gbby-45g441,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g442,http://archives.nd.edu/Bagby/GBBY-45g442.jpg,GBBY 45G/442: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g442.jpg,gbby-45g442,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g443,http://archives.nd.edu/Bagby/GBBY-45g443.jpg,GBBY 45G/443: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g443.jpg,gbby-45g443,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g444,http://archives.nd.edu/Bagby/GBBY-45g444.jpg,GBBY 45G/444: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g444.jpg,gbby-45g444,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g445,http://archives.nd.edu/Bagby/GBBY-45g445.jpg,GBBY 45G/445: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g445.jpg,gbby-45g445,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g446,http://archives.nd.edu/Bagby/GBBY-45g446.jpg,GBBY 45G/446: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g446.jpg,gbby-45g446,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g447,http://archives.nd.edu/Bagby/GBBY-45g447.jpg,GBBY 45G/447: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g447.jpg,gbby-45g447,Image;StillImage;Glassplatenegative,image/jpeg
gbby-45g448,http://archives.nd.edu/Bagby/GBBY-45g448.jpg,GBBY 45G/448: Baseball Game Scene - Unidentified - c1928-1934,University of Notre Dame Archives,1928-1934,http://archives.nd.edu/Bagby/GBBY-45g448.jpg,gbby-45g448,Image;StillImage;Glassplatenegative,image/jpeg
